Source,Target,Type,Weight
154,155,Undirected,10
155,4,Undirected,1
155,88,Undirected,1
155,89,Undirected,1
155,93,Undirected,1
155,153,Undirected,2
155,154,Undirected,10
155,156,Undirected,1
156,1,Undirected,1
156,4,Undirected,1
156,5,Undirected,1
156,88,Undirected,1
156,89,Undirected,1
156,155,Undirected,1
156,157,Undirected,2
156,163,Undirected,1
157,1,Undirected,2
157,5,Undirected,1
157,44,Undirected,2
157,156,Undirected,2
157,163,Undirected,1
158,1,Undirected,2
158,11,Undirected,1
158,40,Undirected,2
158,43,Undirected,5
158,132,Undirected,1
158,142,Undirected,1
159,2,Undirected,9
159,3,Undirected,2
159,6,Undirected,1
159,7,Undirected,2
159,11,Undirected,1
159,26,Undirected,2
159,28,Undirected,6
159,29,Undirected,2
159,30,Undirected,7
159,31,Undirected,1
159,32,Undirected,2
159,38,Undirected,7
159,39,Undirected,15
159,40,Undirected,2
159,41,Undirected,1
159,42,Undirected,1
159,44,Undirected,3
159,79,Undirected,1
159,88,Undirected,12
159,89,Undirected,1
159,90,Undirected,1
159,93,Undirected,1
159,98,Undirected,1
159,160,Undirected,3
159,161,Undirected,2
159,162,Undirected,3
159,163,Undirected,15
159,164,Undirected,6
159,165,Undirected,3
159,166,Undirected,4
159,177,Undirected,2
160,2,Undirected,1
160,3,Undirected,1
160,38,Undirected,1
160,39,Undirected,1
160,88,Undirected,1
160,159,Undirected,3
160,161,Undirected,1
160,162,Undirected,1
160,163,Undirected,3
160,164,Undirected,1
160,165,Undirected,1
160,166,Undirected,2
161,2,Undirected,1
161,30,Undirected,3
161,38,Undirected,1
161,39,Undirected,1
161,159,Undirected,2
161,160,Undirected,1
161,162,Undirected,3
161,163,Undirected,3
161,164,Undirected,3
161,165,Undirected,3
161,166,Undirected,3
161,177,Undirected,1
162,2,Undirected,2
162,30,Undirected,1
162,38,Undirected,1
162,39,Undirected,2
162,159,Undirected,3
162,160,Undirected,1
162,161,Undirected,3
162,163,Undirected,5
162,164,Undirected,4
162,165,Undirected,3
162,166,Undirected,3
162,177,Undirected,1
163,2,Undirected,11
163,3,Undirected,1
163,7,Undirected,2
163,26,Undirected,2
163,28,Undirected,5
163,29,Undirected,2
163,30,Undirected,3
163,31,Undirected,2
163,32,Undirected,1
163,38,Undirected,7
163,39,Undirected,30
163,40,Undirected,1
163,41,Undirected,1
163,42,Undirected,1
163,44,Undirected,4
163,88,Undirected,11
163,96,Undirected,3
163,98,Undirected,2
163,156,Undirected,1
163,157,Undirected,1
163,159,Undirected,15
163,160,Undirected,3
163,161,Undirected,3
163,162,Undirected,5
163,164,Undirected,7
163,165,Undirected,3
163,166,Undirected,5
163,174,Undirected,1
163,177,Undirected,3
164,2,Undirected,2
164,28,Undirected,1
164,29,Undirected,1
164,30,Undirected,1
164,31,Undirected,1
164,38,Undirected,1
164,39,Undirected,4
164,88,Undirected,3
164,159,Undirected,6
164,160,Undirected,1
164,161,Undirected,3
164,162,Undirected,4
164,163,Undirected,7
164,165,Undirected,3
164,166,Undirected,4
164,177,Undirected,1
165,2,Undirected,1
165,38,Undirected,2
165,39,Undirected,2
165,159,Undirected,3
165,160,Undirected,1
165,161,Undirected,3
165,162,Undirected,3
165,163,Undirected,3
165,164,Undirected,3
165,166,Undirected,3
165,177,Undirected,1
166,2,Undirected,1
166,28,Undirected,1
166,30,Undirected,3
166,31,Undirected,1
166,38,Undirected,1
166,39,Undirected,6
166,88,Undirected,2
166,159,Undirected,4
166,160,Undirected,2
166,161,Undirected,3
166,162,Undirected,3
166,163,Undirected,5
166,164,Undirected,4
166,165,Undirected,3
166,177,Undirected,1
167,15,Undirected,2
167,36,Undirected,1
167,49,Undirected,1
167,53,Undirected,1
167,54,Undirected,1
167,55,Undirected,3
167,56,Undirected,3
167,59,Undirected,2
168,2,Undirected,10
168,37,Undirected,1
168,169,Undirected,8
168,170,Undirected,4
168,175,Undirected,1
168,177,Undirected,1
168,183,Undirected,1
168,205,Undirected,1
169,2,Undirected,8
169,37,Undirected,1
169,168,Undirected,8
169,170,Undirected,4
169,175,Undirected,1
169,177,Undirected,1
169,205,Undirected,1
170,2,Undirected,6
170,146,Undirected,1
170,168,Undirected,4
170,169,Undirected,4
170,174,Undirected,1
171,2,Undirected,2
172,2,Undirected,3
172,186,Undirected,2
172,193,Undirected,1
173,2,Undirected,1
174,1,Undirected,3
174,2,Undirected,17
174,3,Undirected,5
174,7,Undirected,1
174,8,Undirected,2
174,9,Undirected,1
174,11,Undirected,2
174,15,Undirected,3
174,16,Undirected,1
174,20,Undirected,1
174,32,Undirected,1
174,39,Undirected,2
174,40,Undirected,1
174,48,Undirected,1
174,80,Undirected,2
174,85,Undirected,2
174,86,Undirected,1
174,87,Undirected,3
174,105,Undirected,1
174,146,Undirected,1
174,163,Undirected,1
174,170,Undirected,1
174,175,Undirected,13
174,176,Undirected,8
174,177,Undirected,10
174,195,Undirected,1
174,205,Undirected,1
175,1,Undirected,1
175,2,Undirected,16
175,3,Undirected,4
175,5,Undirected,1
175,8,Undirected,2
175,9,Undirected,1
175,15,Undirected,1
175,39,Undirected,1
175,85,Undirected,1
175,87,Undirected,1
175,105,Undirected,2
175,168,Undirected,1
175,169,Undirected,1
175,174,Undirected,13
175,176,Undirected,13
175,177,Undirected,11
175,195,Undirected,1
175,205,Undirected,1
176,2,Undirected,7
176,3,Undirected,1
176,7,Undirected,1
176,9,Undirected,1
176,15,Undirected,1
176,79,Undirected,1
176,85,Undirected,1
176,87,Undirected,1
176,105,Undirected,1
176,174,Undirected,8
176,175,Undirected,13
176,177,Undirected,9
176,195,Undirected,1
176,205,Undirected,1
177,2,Undirected,15
177,3,Undirected,2
177,6,Undirected,2
177,7,Undirected,2
177,9,Undirected,1
177,11,Undirected,1
177,15,Undirected,1
177,32,Undirected,2
177,39,Undirected,4
177,79,Undirected,1
177,80,Undirected,2
177,85,Undirected,2
177,86,Undirected,1
177,87,Undirected,3
177,159,Undirected,2
177,161,Undirected,1
177,162,Undirected,1
177,163,Undirected,3
177,164,Undirected,1
177,165,Undirected,1
177,166,Undirected,1
177,168,Undirected,1
177,169,Undirected,1
177,174,Undirected,10
177,175,Undirected,11
177,176,Undirected,9
177,195,Undirected,2
177,205,Undirected,1
178,2,Undirected,2
178,3,Undirected,2
178,7,Undirected,3
178,26,Undirected,18
178,28,Undirected,5
178,29,Undirected,4
178,30,Undirected,10
178,31,Undirected,2
178,37,Undirected,1
178,179,Undirected,1
178,180,Undirected,1
178,183,Undirected,8
178,184,Undirected,3
178,187,Undirected,1
178,188,Undirected,1
178,191,Undirected,1
179,26,Undirected,1
179,178,Undirected,1
179,180,Undirected,1
180,26,Undirected,1
180,178,Undirected,1
180,179,Undirected,1
181,7,Undirected,2
181,26,Undirected,1
181,182,Undirected,2
182,7,Undirected,3
182,26,Undirected,1
182,181,Undirected,2
183,2,Undirected,67
183,3,Undirected,25
183,5,Undirected,3
183,7,Undirected,13
183,26,Undirected,26
183,28,Undirected,4
183,30,Undirected,7
183,31,Undirected,1
183,35,Undirected,3
183,36,Undirected,17
183,37,Undirected,4
183,38,Undirected,1
183,39,Undirected,3
183,97,Undirected,1
183,168,Undirected,1
183,178,Undirected,8
183,184,Undirected,29
183,187,Undirected,4
183,188,Undirected,2
183,189,Undirected,1
183,191,Undirected,9
183,192,Undirected,9
183,193,Undirected,2
183,195,Undirected,2
184,2,Undirected,14
184,3,Undirected,9
184,7,Undirected,4
184,26,Undirected,12
184,28,Undirected,3
184,29,Undirected,1
184,30,Undirected,2
184,31,Undirected,1
184,35,Undirected,1
184,36,Undirected,5
184,38,Undirected,1
184,39,Undirected,1
184,178,Undirected,3
184,183,Undirected,29
184,185,Undirected,2
184,186,Undirected,3
184,187,Undirected,1
184,188,Undirected,1
184,191,Undirected,4
184,192,Undirected,3
185,2,Undirected,7
185,26,Undirected,1
185,28,Undirected,1
185,184,Undirected,2
185,186,Undirected,9
186,2,Undirected,24
186,3,Undirected,4
186,7,Undirected,6
186,26,Undirected,3
186,28,Undirected,1
186,36,Undirected,1
186,49,Undirected,1
186,172,Undirected,2
186,184,Undirected,3
186,185,Undirected,9
186,193,Undirected,1
187,30,Undirected,1
187,178,Undirected,1
187,183,Undirected,4
187,184,Undirected,1
187,188,Undirected,2
187,191,Undirected,3
187,192,Undirected,1
188,178,Undirected,1
188,183,Undirected,2
188,184,Undirected,1
188,187,Undirected,2
188,191,Undirected,1
189,183,Undirected,1
191,2,Undirected,1
191,3,Undirected,1
191,7,Undirected,1
191,26,Undirected,3
191,28,Undirected,1
191,30,Undirected,1
191,178,Undirected,1
191,183,Undirected,9
191,184,Undirected,4
191,187,Undirected,3
191,188,Undirected,1
191,192,Undirected,2
192,7,Undirected,4
192,26,Undirected,3
192,30,Undirected,2
192,36,Undirected,1
192,183,Undirected,9
192,184,Undirected,3
192,187,Undirected,1
192,191,Undirected,2
193,2,Undirected,1
193,36,Undirected,1
193,172,Undirected,1
193,183,Undirected,2
193,186,Undirected,1
194,2,Undirected,1
195,2,Undirected,8
195,26,Undirected,1
195,30,Undirected,2
195,174,Undirected,1
195,175,Undirected,1
195,176,Undirected,1
195,177,Undirected,2
195,183,Undirected,2
196,1,Undirected,1
196,5,Undirected,1
196,39,Undirected,1
196,198,Undirected,1
196,199,Undirected,1
197,1,Undirected,8
197,5,Undirected,2
197,198,Undirected,11
198,1,Undirected,15
198,4,Undirected,1
198,5,Undirected,34
198,15,Undirected,1
198,26,Undirected,3
198,39,Undirected,3
198,43,Undirected,1
198,196,Undirected,1
198,197,Undirected,11
199,1,Undirected,1
199,5,Undirected,2
199,39,Undirected,1
199,44,Undirected,1
199,134,Undirected,3
199,196,Undirected,1
200,1,Undirected,87
200,2,Undirected,8
200,3,Undirected,7
200,5,Undirected,19
200,15,Undirected,1
200,44,Undirected,1
200,126,Undirected,2
200,201,Undirected,5
200,202,Undirected,1
200,203,Undirected,3
200,204,Undirected,1
200,210,Undirected,1
200,224,Undirected,5
200,228,Undirected,4
201,1,Undirected,16
201,5,Undirected,28
201,44,Undirected,2
201,200,Undirected,5
201,211,Undirected,1
202,126,Undirected,1
202,200,Undirected,1
202,203,Undirected,2
203,126,Undirected,1
203,200,Undirected,3
203,202,Undirected,2
204,1,Undirected,6
204,5,Undirected,1
204,200,Undirected,1
205,2,Undirected,9
205,3,Undirected,2
205,5,Undirected,1
205,9,Undirected,4
205,37,Undirected,1
205,168,Undirected,1
205,169,Undirected,1
205,174,Undirected,1
205,175,Undirected,1
205,176,Undirected,1
205,177,Undirected,1
206,1,Undirected,1
206,3,Undirected,8
206,4,Undirected,4
206,7,Undirected,1
206,8,Undirected,2
206,26,Undirected,5
206,40,Undirected,4
206,41,Undirected,1
206,42,Undirected,4
206,43,Undirected,3
206,130,Undirected,1
206,137,Undirected,2
206,141,Undirected,1
206,207,Undirected,4
207,3,Undirected,5
207,4,Undirected,2
207,7,Undirected,3
207,41,Undirected,1
207,42,Undirected,1
207,43,Undirected,2
207,130,Undirected,1
207,132,Undirected,1
207,141,Undirected,3
207,206,Undirected,4
208,3,Undirected,1
209,1,Undirected,3
209,5,Undirected,3
210,1,Undirected,7
210,5,Undirected,2
210,84,Undirected,1
210,200,Undirected,1
210,211,Undirected,1
210,212,Undirected,1
211,1,Undirected,2
211,201,Undirected,1
211,210,Undirected,1
211,212,Undirected,1
212,1,Undirected,2
212,210,Undirected,1
212,211,Undirected,1
213,2,Undirected,4
213,26,Undirected,1
213,27,Undirected,1
213,32,Undirected,6
213,34,Undirected,1
213,77,Undirected,1
213,79,Undirected,10
213,81,Undirected,4
213,87,Undirected,2
213,89,Undirected,1
213,92,Undirected,2
213,214,Undirected,2
213,215,Undirected,2
213,217,Undirected,1
213,219,Undirected,8
213,220,Undirected,7
214,2,Undirected,1
214,27,Undirected,1
214,32,Undirected,4
214,34,Undirected,1
214,39,Undirected,1
214,79,Undirected,9
214,81,Undirected,2
214,84,Undirected,1
214,87,Undirected,1
214,89,Undirected,2
214,92,Undirected,1
214,213,Undirected,2
214,215,Undirected,10
214,216,Undirected,6
214,217,Undirected,8
214,218,Undirected,3
214,219,Undirected,7
214,220,Undirected,3
215,1,Undirected,2
215,2,Undirected,4
215,3,Undirected,1
215,26,Undirected,1
215,27,Undirected,2
215,32,Undirected,3
215,34,Undirected,2
215,39,Undirected,1
215,79,Undirected,8
215,81,Undirected,4
215,87,Undirected,1
215,89,Undirected,3
215,91,Undirected,1
215,92,Undirected,3
215,213,Undirected,2
215,214,Undirected,10
215,216,Undirected,7
215,217,Undirected,8
215,218,Undirected,3
215,219,Undirected,4
215,220,Undirected,5
216,2,Undirected,1
216,32,Undirected,1
216,79,Undirected,3
216,89,Undirected,1
216,214,Undirected,6
216,215,Undirected,7
216,217,Undirected,6
216,218,Undirected,3
216,219,Undirected,1
217,79,Undirected,6
217,213,Undirected,1
217,214,Undirected,8
217,215,Undirected,8
217,216,Undirected,6
217,218,Undirected,3
217,219,Undirected,1
217,220,Undirected,1
218,79,Undirected,1
218,214,Undirected,3
218,215,Undirected,3
218,216,Undirected,3
218,217,Undirected,3
218,219,Undirected,3
219,1,Undirected,2
219,2,Undirected,6
219,3,Undirected,1
219,26,Undirected,1
219,27,Undirected,2
219,32,Undirected,12
219,34,Undirected,2
219,43,Undirected,1
219,79,Undirected,12
219,81,Undirected,8
219,84,Undirected,1
219,87,Undirected,2
219,89,Undirected,4
219,92,Undirected,1
219,213,Undirected,8
219,214,Undirected,7
219,215,Undirected,4
219,216,Undirected,1
219,217,Undirected,1
219,218,Undirected,3
219,220,Undirected,18
220,1,Undirected,2
220,2,Undirected,5
220,3,Undirected,1
220,26,Undirected,2
220,27,Undirected,2
220,32,Undirected,9
220,34,Undirected,2
220,44,Undirected,1
220,79,Undirected,14
220,80,Undirected,3
220,81,Undirected,8
220,87,Undirected,1
220,89,Undirected,7
220,91,Undirected,1
220,92,Undirected,2
220,99,Undirected,1
220,213,Undirected,7
220,214,Undirected,3
220,215,Undirected,5
220,217,Undirected,1
220,219,Undirected,18
221,81,Undirected,1
222,2,Undirected,1
222,3,Undirected,8
222,7,Undirected,1
222,8,Undirected,1
222,15,Undirected,3
222,20,Undirected,2
222,26,Undirected,2
222,30,Undirected,3
223,3,Undirected,1
223,10,Undirected,1
223,224,Undirected,1
224,1,Undirected,2
224,3,Undirected,1
224,10,Undirected,1
224,200,Undirected,5
224,223,Undirected,1
224,225,Undirected,3
224,226,Undirected,6
224,227,Undirected,2
225,224,Undirected,3
226,224,Undirected,6
226,227,Undirected,2
227,224,Undirected,2
227,226,Undirected,2
228,1,Undirected,2
228,5,Undirected,11
228,200,Undirected,4
229,1,Undirected,2
229,5,Undirected,1
229,84,Undirected,1
