Source,Target,Type,Weight
竹劍,夢姑,Undirected,1
菊劍,虛竹,Undirected,15
菊劍,段譽,Undirected,2
菊劍,阿碧,Undirected,2
菊劍,王語嫣,Undirected,2
菊劍,段正淳 鎮南王,Undirected,1
菊劍,巴天石 司空,Undirected,1
菊劍,鳩摩智,Undirected,2
菊劍,丁春秋 星宿老怪 星宿派掌門人,Undirected,4
菊劍,玄慈 帶頭大哥,Undirected,1
菊劍,玄慚,Undirected,2
菊劍,玄愧,Undirected,2
菊劍,玄念,Undirected,1
菊劍,玄淨,Undirected,3
菊劍,康廣陵,Undirected,2
菊劍,苟讀,Undirected,1
菊劍,吳領軍,Undirected,1
菊劍,薛慕華,Undirected,3
菊劍,馮阿三,Undirected,1
菊劍,石清風 石清露,Undirected,1
菊劍,李傀儡,Undirected,1
菊劍,余婆,Undirected,1
菊劍,石嫂,Undirected,1
菊劍,梅劍,Undirected,10
菊劍,蘭劍,Undirected,11
菊劍,竹劍,Undirected,9
菊劍,哈大霸,Undirected,2
菊劍,夢姑,Undirected,1
桑土公,虛竹,Undirected,2
桑土公,段譽,Undirected,2
桑土公,王語嫣,Undirected,3
桑土公,慕容複 南慕容,Undirected,18
桑土公,鄧百川,Undirected,5
桑土公,公冶乾,Undirected,4
桑土公,包不同,Undirected,10
桑土公,風波惡,Undirected,2
桑土公,李秋水,Undirected,1
桑土公,玄黃子,Undirected,1
桑土公,章達夫,Undirected,1
桑土公,烏老大,Undirected,8
桑土公,不平道人,Undirected,3
桑土公,欽島主,Undirected,1
桑土公,霍洞主,Undirected,1
桑土公,安洞主,Undirected,1
玄黃子,慕容複 南慕容,Undirected,1
玄黃子,桑土公,Undirected,1
玄黃子,章達夫,Undirected,1
章達夫,慕容複 南慕容,Undirected,1
章達夫,桑土公,Undirected,1
章達夫,玄黃子,Undirected,1
端木元,王語嫣,Undirected,2
端木元,慕容複 南慕容,Undirected,1
端木元,黎夫人,Undirected,2
黎夫人,王語嫣,Undirected,3
黎夫人,慕容複 南慕容,Undirected,1
黎夫人,端木元,Undirected,2
烏老大,虛竹,Undirected,67
烏老大,段譽,Undirected,25
烏老大,阿紫,Undirected,3
烏老大,王語嫣,Undirected,13
烏老大,慕容複 南慕容,Undirected,26
烏老大,鄧百川,Undirected,4
烏老大,包不同,Undirected,7
烏老大,風波惡,Undirected,1
烏老大,無崖子,Undirected,3
烏老大,天山童姥,Undirected,17
烏老大,李秋水,Undirected,4
烏老大,蘇星河,Undirected,1
烏老大,丁春秋 星宿老怪 星宿派掌門人,Undirected,3
烏老大,慧方,Undirected,1
烏老大,余婆,Undirected,1
烏老大,桑土公,Undirected,8
烏老大,不平道人,Undirected,29
烏老大,欽島主,Undirected,4
烏老大,霍洞主,Undirected,2
烏老大,司馬島主,Undirected,1
烏老大,安洞主,Undirected,9
烏老大,九翼道人,Undirected,9
烏老大,區島主,Undirected,2
烏老大,哈大霸,Undirected,2
不平道人,虛竹,Undirected,14
不平道人,段譽,Undirected,9
不平道人,王語嫣,Undirected,4
不平道人,慕容複 南慕容,Undirected,12
不平道人,鄧百川,Undirected,3
不平道人,公冶乾,Undirected,1
不平道人,包不同,Undirected,2
不平道人,風波惡,Undirected,1
不平道人,無崖子,Undirected,1
不平道人,天山童姥,Undirected,5
不平道人,蘇星河,Undirected,1
不平道人,丁春秋 星宿老怪 星宿派掌門人,Undirected,1
不平道人,桑土公,Undirected,3
不平道人,烏老大,Undirected,29
不平道人,崔綠華,Undirected,2
不平道人,卓不凡,Undirected,3
不平道人,欽島主,Undirected,1
不平道人,霍洞主,Undirected,1
不平道人,安洞主,Undirected,4
不平道人,九翼道人,Undirected,3
崔綠華,虛竹,Undirected,7
崔綠華,慕容複 南慕容,Undirected,1
崔綠華,鄧百川,Undirected,1
崔綠華,不平道人,Undirected,2
崔綠華,卓不凡,Undirected,9
卓不凡,虛竹,Undirected,24
卓不凡,段譽,Undirected,4
卓不凡,王語嫣,Undirected,6
卓不凡,慕容複 南慕容,Undirected,3
卓不凡,鄧百川,Undirected,1
卓不凡,天山童姥,Undirected,1
卓不凡,辛雙清,Undirected,1
卓不凡,珠崖大怪,Undirected,2
卓不凡,不平道人,Undirected,3
卓不凡,崔綠華,Undirected,9
卓不凡,區島主,Undirected,1
欽島主,包不同,Undirected,1
欽島主,桑土公,Undirected,1
欽島主,烏老大,Undirected,4
欽島主,不平道人,Undirected,1
欽島主,霍洞主,Undirected,2
欽島主,安洞主,Undirected,3
欽島主,九翼道人,Undirected,1
霍洞主,桑土公,Undirected,1
霍洞主,烏老大,Undirected,2
霍洞主,不平道人,Undirected,1
霍洞主,欽島主,Undirected,2
霍洞主,安洞主,Undirected,1
司馬島主,烏老大,Undirected,1
安洞主,虛竹,Undirected,1
安洞主,段譽,Undirected,1
安洞主,王語嫣,Undirected,1
安洞主,慕容複 南慕容,Undirected,3
安洞主,鄧百川,Undirected,1
安洞主,包不同,Undirected,1
安洞主,桑土公,Undirected,1
安洞主,烏老大,Undirected,9
安洞主,不平道人,Undirected,4
安洞主,欽島主,Undirected,3
安洞主,霍洞主,Undirected,1
安洞主,九翼道人,Undirected,2
九翼道人,王語嫣,Undirected,4
九翼道人,慕容複 南慕容,Undirected,3
九翼道人,包不同,Undirected,2
九翼道人,天山童姥,Undirected,1
九翼道人,烏老大,Undirected,9
九翼道人,不平道人,Undirected,3
九翼道人,欽島主,Undirected,1
九翼道人,安洞主,Undirected,2
區島主,虛竹,Undirected,1
區島主,天山童姥,Undirected,1
區島主,珠崖大怪,Undirected,1
區島主,烏老大,Undirected,2
區島主,卓不凡,Undirected,1
雲島主,虛竹,Undirected,1
哈大霸,虛竹,Undirected,8
哈大霸,慕容複 南慕容,Undirected,1
哈大霸,包不同,Undirected,2
哈大霸,梅劍,Undirected,1
哈大霸,蘭劍,Undirected,1
哈大霸,竹劍,Undirected,1
哈大霸,菊劍,Undirected,2
哈大霸,烏老大,Undirected,2
獅吼子,﻿喬峰 蕭峰,Undirected,1
獅吼子,阿紫,Undirected,1
獅吼子,丁春秋 星宿老怪 星宿派掌門人,Undirected,1
獅吼子,摘星子,Undirected,1
獅吼子,天狼子,Undirected,1
出塵子,﻿喬峰 蕭峰,Undirected,8
出塵子,阿紫,Undirected,2
出塵子,摘星子,Undirected,11
摘星子,﻿喬峰 蕭峰,Undirected,15
摘星子,阿朱,Undirected,1
摘星子,阿紫,Undirected,34
摘星子,巴天石 司空,Undirected,1
摘星子,慕容複 南慕容,Undirected,3
摘星子,丁春秋 星宿老怪 星宿派掌門人,Undirected,3
摘星子,雲中鶴 窮凶極惡,Undirected,1
摘星子,獅吼子,Undirected,1
摘星子,出塵子,Undirected,11
天狼子,﻿喬峰 蕭峰,Undirected,1
天狼子,阿紫,Undirected,2
天狼子,丁春秋 星宿老怪 星宿派掌門人,Undirected,1
天狼子,游坦之 鐵頭人 莊聚賢,Undirected,1
天狼子,全冠清,Undirected,3
天狼子,獅吼子,Undirected,1
耶律洪基 耶律基,﻿喬峰 蕭峰,Undirected,87
耶律洪基 耶律基,虛竹,Undirected,8
耶律洪基 耶律基,段譽,Undirected,7
耶律洪基 耶律基,阿紫,Undirected,19
耶律洪基 耶律基,巴天石 司空,Undirected,1
耶律洪基 耶律基,游坦之 鐵頭人 莊聚賢,Undirected,1
耶律洪基 耶律基,馬大元,Undirected,2
耶律洪基 耶律基,室里 室裡,Undirected,5
耶律洪基 耶律基,耶律涅魯古,Undirected,1
耶律洪基 耶律基,耶律重元,Undirected,3
耶律洪基 耶律基,耶律莫哥,Undirected,1
耶律洪基 耶律基,完顏阿骨打,Undirected,1
耶律洪基 耶律基,趙煦,Undirected,5
耶律洪基 耶律基,穆貴妃,Undirected,4
室里 室裡,﻿喬峰 蕭峰,Undirected,16
室里 室裡,阿紫,Undirected,28
室里 室裡,游坦之 鐵頭人 莊聚賢,Undirected,2
室里 室裡,耶律洪基 耶律基,Undirected,5
室里 室裡,和哩布,Undirected,1
耶律涅魯古,馬大元,Undirected,1
耶律涅魯古,耶律洪基 耶律基,Undirected,1
耶律涅魯古,耶律重元,Undirected,2
耶律重元,馬大元,Undirected,1
耶律重元,耶律洪基 耶律基,Undirected,3
耶律重元,耶律涅魯古,Undirected,2
耶律莫哥,﻿喬峰 蕭峰,Undirected,6
耶律莫哥,阿紫,Undirected,1
耶律莫哥,耶律洪基 耶律基,Undirected,1
夢姑,虛竹,Undirected,9
夢姑,段譽,Undirected,2
夢姑,阿紫,Undirected,1
夢姑,李秋水,Undirected,1
夢姑,余婆,Undirected,1
夢姑,石嫂,Undirected,1
夢姑,梅劍,Undirected,1
夢姑,蘭劍,Undirected,1
夢姑,竹劍,Undirected,1
夢姑,菊劍,Undirected,1
赫連鐵樹,﻿喬峰 蕭峰,Undirected,1
赫連鐵樹,段譽,Undirected,8
赫連鐵樹,阿朱,Undirected,4
赫連鐵樹,王語嫣,Undirected,1
赫連鐵樹,木婉清,Undirected,2
赫連鐵樹,慕容複 南慕容,Undirected,5
赫連鐵樹,段延慶 惡貫滿盈,Undirected,4
赫連鐵樹,葉二娘 無惡不作,Undirected,1
赫連鐵樹,岳老三 南海鱷神,Undirected,4
赫連鐵樹,雲中鶴 窮凶極惡,Undirected,3
赫連鐵樹,奚山河 奚長老,Undirected,1
赫連鐵樹,白世鏡,Undirected,2
赫連鐵樹,徐沖霄 徐長老,Undirected,1
赫連鐵樹,努兒海,Undirected,4
努兒海,段譽,Undirected,5
努兒海,阿朱,Undirected,2
努兒海,王語嫣,Undirected,3
努兒海,葉二娘 無惡不作,Undirected,1
努兒海,岳老三 南海鱷神,Undirected,1
努兒海,雲中鶴 窮凶極惡,Undirected,2
努兒海,奚山河 奚長老,Undirected,1
努兒海,宋長老,Undirected,1
努兒海,徐沖霄 徐長老,Undirected,3
努兒海,赫連鐵樹,Undirected,4
金二哥,段譽,Undirected,1
王通治,﻿喬峰 蕭峰,Undirected,3
王通治,阿紫,Undirected,3
完顏阿骨打,﻿喬峰 蕭峰,Undirected,7
完顏阿骨打,阿紫,Undirected,2
完顏阿骨打,玄渡 杜老先生,Undirected,1
完顏阿骨打,耶律洪基 耶律基,Undirected,1
完顏阿骨打,和哩布,Undirected,1
完顏阿骨打,許卓誠,Undirected,1
和哩布,﻿喬峰 蕭峰,Undirected,2
和哩布,室里 室裡,Undirected,1
和哩布,完顏阿骨打,Undirected,1
和哩布,許卓誠,Undirected,1
許卓誠,﻿喬峰 蕭峰,Undirected,2
許卓誠,完顏阿骨打,Undirected,1
許卓誠,和哩布,Undirected,1
神山上人,虛竹,Undirected,4
神山上人,慕容複 南慕容,Undirected,1
神山上人,慕容博,Undirected,1
神山上人,鳩摩智,Undirected,6
神山上人,蕭遠山,Undirected,1
神山上人,靈門,Undirected,1
神山上人,玄慈 帶頭大哥,Undirected,10
神山上人,玄生,Undirected,4
神山上人,玄淨,Undirected,2
神山上人,玄寂,Undirected,1
神山上人,玄滅,Undirected,2
神山上人,觀心大師 觀心,Undirected,2
神山上人,道清大師 道清,Undirected,2
神山上人,融智大師 融智,Undirected,1
神山上人,哲羅星,Undirected,8
神山上人,波羅星,Undirected,7
觀心大師 觀心,虛竹,Undirected,1
觀心大師 觀心,慕容博,Undirected,1
觀心大師 觀心,鳩摩智,Undirected,4
觀心大師 觀心,蕭遠山,Undirected,1
觀心大師 觀心,丁春秋 星宿老怪 星宿派掌門人,Undirected,1
觀心大師 觀心,玄慈 帶頭大哥,Undirected,9
觀心大師 觀心,玄生,Undirected,2
觀心大師 觀心,玄渡 杜老先生,Undirected,1
觀心大師 觀心,玄淨,Undirected,1
觀心大師 觀心,玄寂,Undirected,2
觀心大師 觀心,玄滅,Undirected,1
觀心大師 觀心,神山上人,Undirected,2
觀心大師 觀心,道清大師 道清,Undirected,10
觀心大師 觀心,覺賢大師 覺賢,Undirected,6
觀心大師 觀心,融智大師 融智,Undirected,8
觀心大師 觀心,神音大師 神音,Undirected,3
觀心大師 觀心,哲羅星,Undirected,7
觀心大師 觀心,波羅星,Undirected,3
道清大師 道清,﻿喬峰 蕭峰,Undirected,2
道清大師 道清,虛竹,Undirected,4
道清大師 道清,段譽,Undirected,1
道清大師 道清,慕容複 南慕容,Undirected,1
道清大師 道清,慕容博,Undirected,2
道清大師 道清,鳩摩智,Undirected,3
道清大師 道清,蕭遠山,Undirected,2
道清大師 道清,丁春秋 星宿老怪 星宿派掌門人,Undirected,1
道清大師 道清,玄慈 帶頭大哥,Undirected,8
道清大師 道清,玄生,Undirected,4
道清大師 道清,玄淨,Undirected,1
道清大師 道清,玄寂,Undirected,3
道清大師 道清,玄澄 十三絕神僧,Undirected,1
道清大師 道清,玄滅,Undirected,3
道清大師 道清,神山上人,Undirected,2
道清大師 道清,觀心大師 觀心,Undirected,10
道清大師 道清,覺賢大師 覺賢,Undirected,7
道清大師 道清,融智大師 融智,Undirected,8
道清大師 道清,神音大師 神音,Undirected,3
道清大師 道清,哲羅星,Undirected,4
道清大師 道清,波羅星,Undirected,5
覺賢大師 覺賢,虛竹,Undirected,1
覺賢大師 覺賢,鳩摩智,Undirected,1
覺賢大師 覺賢,玄慈 帶頭大哥,Undirected,3
覺賢大師 覺賢,玄寂,Undirected,1
覺賢大師 覺賢,觀心大師 觀心,Undirected,6
覺賢大師 覺賢,道清大師 道清,Undirected,7
覺賢大師 覺賢,融智大師 融智,Undirected,6
覺賢大師 覺賢,神音大師 神音,Undirected,3
覺賢大師 覺賢,哲羅星,Undirected,1
融智大師 融智,玄慈 帶頭大哥,Undirected,6
融智大師 融智,神山上人,Undirected,1
融智大師 融智,觀心大師 觀心,Undirected,8
融智大師 融智,道清大師 道清,Undirected,8
融智大師 融智,覺賢大師 覺賢,Undirected,6
融智大師 融智,神音大師 神音,Undirected,3
融智大師 融智,哲羅星,Undirected,1
融智大師 融智,波羅星,Undirected,1
神音大師 神音,玄慈 帶頭大哥,Undirected,1
神音大師 神音,觀心大師 觀心,Undirected,3
神音大師 神音,道清大師 道清,Undirected,3
神音大師 神音,覺賢大師 覺賢,Undirected,3
神音大師 神音,融智大師 融智,Undirected,3
神音大師 神音,哲羅星,Undirected,3
哲羅星,﻿喬峰 蕭峰,Undirected,2
哲羅星,虛竹,Undirected,6
哲羅星,段譽,Undirected,1
哲羅星,慕容複 南慕容,Undirected,1
哲羅星,慕容博,Undirected,2
哲羅星,鳩摩智,Undirected,12
哲羅星,蕭遠山,Undirected,2
哲羅星,雲中鶴 窮凶極惡,Undirected,1
哲羅星,玄慈 帶頭大哥,Undirected,12
哲羅星,玄生,Undirected,8
哲羅星,玄渡 杜老先生,Undirected,1
哲羅星,玄淨,Undirected,2
哲羅星,玄寂,Undirected,4
哲羅星,玄滅,Undirected,1
哲羅星,神山上人,Undirected,8
哲羅星,觀心大師 觀心,Undirected,7
哲羅星,道清大師 道清,Undirected,4
哲羅星,覺賢大師 覺賢,Undirected,1
哲羅星,融智大師 融智,Undirected,1
哲羅星,神音大師 神音,Undirected,3
哲羅星,波羅星,Undirected,18
波羅星,﻿喬峰 蕭峰,Undirected,2
波羅星,虛竹,Undirected,5
波羅星,段譽,Undirected,1
波羅星,慕容複 南慕容,Undirected,2
波羅星,慕容博,Undirected,2
波羅星,鳩摩智,Undirected,9
波羅星,蕭遠山,Undirected,2
波羅星,游坦之 鐵頭人 莊聚賢,Undirected,1
波羅星,玄慈 帶頭大哥,Undirected,14
波羅星,玄慚,Undirected,3
波羅星,玄生,Undirected,8
波羅星,玄淨,Undirected,1
波羅星,玄寂,Undirected,7
波羅星,玄澄 十三絕神僧,Undirected,1
波羅星,玄滅,Undirected,2
波羅星,慧輪,Undirected,1
波羅星,神山上人,Undirected,7
波羅星,觀心大師 觀心,Undirected,3
波羅星,道清大師 道清,Undirected,5
波羅星,融智大師 融智,Undirected,1
波羅星,哲羅星,Undirected,18
諸葛中,玄生,Undirected,1
宗贊,虛竹,Undirected,1
宗贊,段譽,Undirected,8
宗贊,王語嫣,Undirected,1
宗贊,木婉清,Undirected,1
宗贊,巴天石 司空,Undirected,3
宗贊,朱丹臣,Undirected,2
宗贊,慕容複 南慕容,Undirected,2
宗贊,包不同,Undirected,3
太皇太后高氏,段譽,Undirected,1
太皇太后高氏,段正明 本塵,Undirected,1
太皇太后高氏,趙煦,Undirected,1
趙煦,﻿喬峰 蕭峰,Undirected,2
趙煦,段譽,Undirected,1
趙煦,段正明 本塵,Undirected,1
趙煦,耶律洪基 耶律基,Undirected,5
趙煦,太皇太后高氏,Undirected,1
趙煦,范祖禹,Undirected,3
趙煦,蘇轍,Undirected,6
趙煦,范純仁 範純仁,Undirected,2
范祖禹,趙煦,Undirected,3
蘇轍,趙煦,Undirected,6
蘇轍,范純仁 範純仁,Undirected,2
范純仁 範純仁,趙煦,Undirected,2
范純仁 範純仁,蘇轍,Undirected,2
穆貴妃,﻿喬峰 蕭峰,Undirected,2
穆貴妃,阿紫,Undirected,11
穆貴妃,耶律洪基 耶律基,Undirected,4
張將軍,﻿喬峰 蕭峰,Undirected,2
張將軍,阿紫,Undirected,1
張將軍,玄渡 杜老先生,Undirected,1
